Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Lake_Level,Flow_Rate
19/01/2017,0.0,0.0,0.0,0.0,0.0,248.73,0.6
20/01/2017,0.0,0.0,0.0,0.0,0.0,248.73,0.6
21/01/2017,0.0,0.0,0.0,0.0,0.0,248.74,0.6
22/01/2017,0.0,0.0,0.0,0.0,0.0,248.74,0.6
23/01/2017,0.0,0.0,0.0,0.0,0.0,248.75,0.6
24/01/2017,0.0,0.0,0.0,0.0,0.0,248.75,0.6
25/01/2017,0.0,0.0,0.0,0.0,0.0,248.76,0.6
26/01/2017,0.2,0.0,0.0,0.0,0.0,248.76,0.6
27/01/2017,0.0,0.0,0.0,0.0,0.0,248.76,0.6
28/01/2017,0.0,0.0,0.0,0.0,0.0,248.76,0.6
29/01/2017,3.0,2.4,1.6,1.2,4.4,248.76,0.6
30/01/2017,2.8,12.0,3.2,1.4,5.2,248.76,0.6
31/01/2017,0.2,6.6,0.6,1.0,2.2,248.76,0.6
01/02/2017,7.2,23.6,8.6,3.0,9.4,248.76,0.6
02/02/2017,3.4,15.8,3.4,4.8,4.8,248.77,0.6
03/02/2017,18.8,34.4,18.6,24.0,18.2,248.91,0.6
04/02/2017,50.8,57.8,51.8,36.0,49.0,249.2,0.6
05/02/2017,7.0,9.2,11.6,0.4,6.0,249.66,0.6
06/02/2017,0.0,0.2,0.2,0.0,0.0,250.92,5.0
07/02/2017,0.0,0.0,0.0,0.0,0.0,251.21,5.0
08/02/2017,0.0,0.0,0.0,0.0,0.0,251.29,5.0
09/02/2017,0.0,0.0,0.0,0.0,0.0,251.28,5.0
10/02/2017,0.2,0.0,0.0,0.0,0.0,251.27,5.0
11/02/2017,0.0,0.0,0.0,0.0,0.0,251.25,5.0
12/02/2017,0.0,0.0,0.0,0.0,0.0,251.2,5.0
13/02/2017,0.0,0.0,0.0,0.0,0.0,251.14,5.0
14/02/2017,0.0,0.0,0.0,0.0,0.0,251.08,5.0
15/02/2017,0.2,0.0,0.0,0.0,0.0,251.01,5.0
16/02/2017,0.4,0.0,0.0,0.2,3.2,250.95,5.0
17/02/2017,0.2,1.4,0.0,0.4,0.8,250.88,5.0
18/02/2017,0.0,0.0,0.0,0.0,0.0,250.8,5.0
19/02/2017,0.0,0.0,0.0,0.0,0.0,250.74,5.0
20/02/2017,0.0,0.0,0.0,0.0,0.0,250.65,5.0
21/02/2017,0.0,0.0,0.0,0.0,0.0,250.59,5.0
22/02/2017,0.0,0.0,0.0,0.0,0.0,250.51,5.0
23/02/2017,32.2,25.2,25.4,23.4,31.6,250.43,1.0
24/02/2017,2.4,4.2,10.6,1.6,2.8,250.43,1.0
25/02/2017,0.0,0.0,0.0,0.0,0.0,250.62,1.0
26/02/2017,0.2,0.2,0.0,0.0,0.0,250.72,1.0
27/02/2017,20.2,19.2,7.6,11.8,7.0,250.75,1.0
28/02/2017,2.2,4.6,4.0,3.0,1.4,250.79,1.0
01/03/2017,2.4,3.2,3.0,2.2,2.6,250.86,1.0
02/03/2017,0.0,0.0,0.0,0.0,0.0,250.93,5.0
03/03/2017,16.4,16.0,11.4,14.6,14.8,250.93,7.0
04/03/2017,20.2,10.4,6.0,21.8,21.2,250.89,7.0
05/03/2017,25.8,39.4,35.0,33.6,40.0,250.94,7.0
06/03/2017,0.2,2.4,0.2,0.0,0.0,251.07,7.0
07/03/2017,0.0,0.0,0.0,0.0,0.0,251.71,7.0
08/03/2017,0.0,0.0,0.0,0.0,0.0,251.79,7.0
09/03/2017,0.0,0.0,0.0,0.0,0.0,251.78,7.0
10/03/2017,0.8,0.0,0.0,0.0,0.0,251.77,7.0
11/03/2017,0.0,0.0,0.0,0.0,0.0,251.7,7.0
12/03/2017,0.0,0.0,0.0,0.0,0.0,251.62,7.0
13/03/2017,0.0,0.0,0.0,0.0,0.0,251.54,7.0
14/03/2017,0.0,0.0,0.0,0.0,0.0,251.45,7.0
15/03/2017,0.0,0.0,0.0,0.0,0.0,251.36,7.0
16/03/2017,0.0,0.0,0.0,0.0,0.0,251.26,7.0
17/03/2017,0.0,0.0,0.0,0.0,0.0,251.16,7.0
18/03/2017,0.0,0.0,0.0,0.0,0.0,251.07,7.0
19/03/2017,0.0,0.0,0.0,0.0,0.0,250.96,7.0
20/03/2017,0.0,0.0,0.0,0.0,0.0,250.86,7.0
21/03/2017,0.4,0.6,1.2,0.6,0.6,250.75,0.6
22/03/2017,0.4,2.8,0.2,0.0,0.2,250.74,0.6
23/03/2017,0.0,0.0,0.0,0.0,0.0,250.74,0.6
24/03/2017,0.6,0.4,1.4,0.0,0.2,250.75,0.6
25/03/2017,0.0,2.4,2.2,0.2,2.2,250.76,0.6
26/03/2017,0.0,0.0,0.0,0.0,0.0,250.77,0.6
27/03/2017,0.0,0.0,0.0,0.0,0.0,250.77,0.6
28/03/2017,0.0,0.0,0.0,0.0,0.0,250.78,0.6
29/03/2017,0.0,0.0,0.0,0.0,0.0,250.78,0.6
30/03/2017,0.0,0.0,0.0,0.0,0.0,250.78,0.6
31/03/2017,0.0,0.0,0.0,0.0,0.0,250.78,0.6
01/04/2017,0.0,0.0,0.0,0.0,0.0,250.77,0.6
02/04/2017,0.0,0.0,0.0,0.0,0.0,250.77,0.6
03/04/2017,0.0,3.8,0.2,0.4,0.4,250.76,0.6
04/04/2017,0.0,0.2,0.0,0.0,0.0,250.76,0.6
05/04/2017,0.0,0.0,1.2,0.0,1.8,250.76,0.6
06/04/2017,0.0,0.0,0.0,0.0,0.0,250.76,0.6
07/04/2017,0.0,0.0,0.0,0.0,0.0,250.76,0.6
08/04/2017,0.0,0.0,6.8,0.0,0.0,250.75,0.6
09/04/2017,0.0,0.0,0.0,0.0,0.0,250.75,0.6
10/04/2017,0.0,1.4,0.4,0.0,0.2,250.74,0.6
11/04/2017,0.0,0.0,0.0,0.0,0.0,250.72,0.6
12/04/2017,0.0,0.0,0.0,0.0,0.0,250.72,0.6
13/04/2017,0.0,0.0,0.0,0.0,0.0,250.72,0.6
14/04/2017,0.0,13.6,8.2,2.2,1.6,250.72,0.6
15/04/2017,0.0,0.8,2.2,1.8,3.2,250.72,0.6
16/04/2017,0.0,0.0,0.0,0.0,0.0,250.72,0.6
17/04/2017,0.0,9.4,16.2,1.0,3.8,250.71,0.6
18/04/2017,0.4,0.2,0.0,0.0,0.0,250.71,0.6
19/04/2017,0.0,0.0,0.0,0.0,0.0,250.7,0.6
20/04/2017,0.0,0.0,0.0,0.0,0.0,250.7,0.6
21/04/2017,0.0,0.0,0.0,0.0,0.0,250.7,0.6
22/04/2017,0.0,0.0,0.0,0.0,0.0,250.7,0.6
23/04/2017,0.0,0.0,0.0,0.0,0.4,250.69,0.6
24/04/2017,0.0,0.0,0.0,0.0,0.0,250.69,0.6
25/04/2017,0.8,8.6,1.6,0.8,1.6,250.67,0.6
26/04/2017,23.4,16.2,21.4,18.4,19.8,250.66,0.6
27/04/2017,5.4,3.6,3.6,7.4,10.0,250.66,0.6
28/04/2017,0.0,0.0,0.0,0.0,0.0,250.71,0.6
29/04/2017,0.0,0.0,0.0,0.0,0.0,250.74,0.6
30/04/2017,5.8,4.8,2.8,6.4,7.0,250.76,0.6
01/05/2017,0.0,0.2,0.0,0.0,0.0,250.76,0.6
02/05/2017,3.4,1.4,1.4,2.2,2.0,250.76,0.6
03/05/2017,3.4,3.2,5.4,4.8,5.8,250.75,0.6
04/05/2017,0.0,0.0,0.0,0.0,0.0,250.75,0.6
05/05/2017,23.8,25.2,16.0,11.4,14.6,250.76,0.6
06/05/2017,1.8,1.6,0.4,1.0,2.0,250.77,0.6
07/05/2017,5.8,4.2,10.4,5.8,5.2,250.78,0.6
08/05/2017,3.4,3.6,2.8,1.6,5.0,250.78,0.6
09/05/2017,0.0,0.0,0.0,0.0,2.8,250.81,0.6
10/05/2017,0.0,0.0,0.0,0.0,0.0,250.81,0.6
11/05/2017,0.0,0.0,0.0,0.0,0.0,250.8,0.6
12/05/2017,0.0,0.0,0.0,0.0,0.0,250.8,0.6
13/05/2017,0.0,0.0,0.0,0.0,0.0,250.78,0.6
14/05/2017,0.2,4.0,0.0,1.0,0.8,250.71,0.6
15/05/2017,0.0,0.0,0.0,0.0,0.0,250.68,0.6
16/05/2017,0.0,0.0,0.0,0.0,0.0,250.67,0.6
17/05/2017,0.0,0.0,0.0,0.0,0.0,250.67,0.6
18/05/2017,0.0,0.0,0.0,0.0,0.0,250.66,0.6
19/05/2017,0.0,0.4,0.0,0.0,0.8,250.65,0.6
20/05/2017,0.0,0.0,0.0,0.0,0.0,250.64,0.6
21/05/2017,0.0,0.0,0.0,0.0,0.0,250.63,0.6
22/05/2017,0.0,0.0,0.0,0.0,0.0,250.62,0.6
23/05/2017,0.0,0.0,0.0,0.0,0.0,250.61,0.6
24/05/2017,0.0,0.0,0.0,0.0,0.0,250.6,0.6
25/05/2017,0.0,0.0,0.0,0.0,0.0,250.59,0.6
26/05/2017,0.0,0.0,0.0,0.0,0.0,250.57,0.6
27/05/2017,0.0,0.0,0.0,0.0,0.0,250.56,0.6
28/05/2017,0.0,0.0,0.0,0.0,0.0,250.55,0.6
29/05/2017,0.0,0.0,0.0,0.0,0.0,250.54,0.6
30/05/2017,0.0,0.0,0.0,0.0,0.0,250.52,0.6
31/05/2017,0.0,0.0,0.0,0.0,0.0,250.5,0.6
01/06/2017,0.0,0.0,0.0,0.0,0.0,250.49,0.6
02/06/2017,0.0,0.0,0.0,0.0,0.0,250.48,0.6
03/06/2017,0.0,0.0,0.0,0.0,0.0,250.47,0.6
04/06/2017,0.0,0.0,0.0,0.0,0.0,250.46,0.6
05/06/2017,0.0,0.0,0.0,0.0,0.0,250.45,0.6
06/06/2017,0.0,0.0,0.0,0.0,0.0,250.43,0.6
07/06/2017,0.0,0.0,0.0,0.0,0.0,250.4,0.6
08/06/2017,0.0,0.0,0.0,0.0,0.0,250.39,0.6
09/06/2017,0.0,0.0,0.0,0.0,0.0,250.38,0.6
10/06/2017,0.0,0.0,0.0,0.0,0.0,250.37,0.6
11/06/2017,0.0,0.0,0.0,0.0,0.0,250.36,0.6
12/06/2017,0.0,0.0,0.0,0.0,0.0,250.34,0.6
13/06/2017,1.0,0.0,0.0,0.2,5.6,250.33,0.6
14/06/2017,1.6,21.4,4.0,0.4,0.0,250.31,0.6
15/06/2017,0.0,0.0,0.0,0.0,0.0,250.3,0.6
16/06/2017,0.0,0.0,0.0,0.0,0.0,250.28,0.6
17/06/2017,0.0,0.0,0.0,0.0,0.0,250.28,0.6
18/06/2017,0.0,0.0,0.0,0.0,0.0,250.26,0.6
19/06/2017,0.0,0.0,0.0,0.0,0.0,250.24,0.6
20/06/2017,0.0,0.0,0.0,0.0,0.0,250.22,0.6
21/06/2017,0.0,0.0,0.0,0.0,0.0,250.21,0.6
22/06/2017,0.0,0.0,0.0,0.0,0.0,250.19,0.6
23/06/2017,0.0,0.0,0.0,0.0,0.0,250.16,1.0
24/06/2017,0.0,0.0,0.0,0.0,0.0,250.15,1.0
25/06/2017,0.0,0.0,0.0,0.0,0.0,250.13,1.0
26/06/2017,0.4,0.4,0.0,0.0,0.2,250.11,1.0
27/06/2017,31.4,58.6,27.4,25.8,10.6,250.08,1.0
28/06/2017,1.8,1.0,1.2,0.8,0.8,250.07,1.0
29/06/2017,0.0,0.0,0.6,0.2,1.6,250.05,1.0
30/06/2017,0.0,0.0,0.0,0.0,0.0,250.03,1.0
01/07/2017,0.0,0.0,0.0,0.0,0.0,250.02,1.0
02/07/2017,0.0,0.0,0.0,0.0,0.0,250.0,1.0
03/07/2017,0.0,0.0,0.0,0.0,0.0,249.97,1.0
04/07/2017,0.0,0.0,0.0,0.0,0.0,249.94,1.0
05/07/2017,0.0,0.0,0.0,0.0,0.0,249.91,1.0
06/07/2017,0.0,0.0,0.0,0.0,0.0,249.89,1.0
07/07/2017,0.8,0.0,0.0,0.0,0.0,249.88,1.0
08/07/2017,0.0,0.0,0.0,0.0,0.0,249.86,1.0
09/07/2017,0.0,0.0,0.0,0.0,0.0,249.84,1.0
10/07/2017,0.0,0.0,0.0,0.0,0.0,249.82,1.0
11/07/2017,0.0,0.0,0.0,0.0,0.0,249.77,1.0
12/07/2017,0.8,0.0,0.0,0.4,0.0,249.75,1.0
13/07/2017,0.8,1.0,0.4,0.0,0.2,249.73,1.0
14/07/2017,0.0,0.0,0.0,0.0,0.0,249.7,1.5
15/07/2017,0.0,0.0,0.0,0.0,0.0,249.67,1.5
16/07/2017,0.0,0.0,0.0,0.0,0.0,249.64,1.5
17/07/2017,0.0,0.0,0.0,0.0,0.0,249.59,1.5
18/07/2017,0.0,0.0,0.0,0.0,0.0,249.56,1.5
19/07/2017,0.0,0.0,0.0,0.0,0.0,249.53,1.5
20/07/2017,0.0,0.0,0.0,0.0,0.0,249.49,1.5
21/07/2017,0.0,0.0,0.0,0.0,0.0,249.46,1.5
22/07/2017,0.0,0.0,0.0,0.0,0.0,249.43,1.5
23/07/2017,0.0,0.0,0.0,0.0,0.0,249.4,1.5
24/07/2017,2.2,0.0,0.0,0.0,3.4,249.36,1.5
25/07/2017,0.0,15.0,0.0,6.4,0.6,249.33,1.5
26/07/2017,0.0,0.0,0.0,0.0,0.0,249.3,1.5
27/07/2017,0.0,0.0,0.0,0.0,0.0,249.27,1.5
28/07/2017,0.0,0.0,0.0,0.0,0.0,249.24,1.5
29/07/2017,0.0,0.4,0.0,0.0,0.0,249.21,1.5
30/07/2017,0.0,0.0,0.0,0.0,0.0,249.18,1.5
31/07/2017,0.0,0.0,0.0,0.0,0.0,249.14,1.5
01/08/2017,0.0,0.0,0.0,0.0,0.0,249.1,1.5
02/08/2017,0.0,0.0,0.0,0.0,0.0,249.07,1.5
03/08/2017,0.0,0.0,0.0,0.0,0.0,249.03,1.5
04/08/2017,0.0,0.0,0.0,0.0,0.0,249.0,1.5
05/08/2017,0.0,0.0,0.0,0.0,0.0,248.95,2.0
06/08/2017,0.0,0.0,0.0,0.0,0.0,248.89,2.0
07/08/2017,0.0,0.0,0.0,0.0,0.0,248.84,2.0
08/08/2017,0.0,0.0,0.0,0.0,0.0,248.8,2.0
09/08/2017,15.8,8.0,9.8,11.8,10.2,248.77,2.0
10/08/2017,0.0,0.0,0.0,0.0,0.0,248.73,2.0
11/08/2017,2.0,0.2,0.2,0.0,0.8,248.69,2.0
12/08/2017,0.0,0.0,0.0,0.0,0.0,248.65,2.0
13/08/2017,0.0,0.0,0.0,0.0,0.0,248.61,2.0
14/08/2017,0.0,0.0,0.0,0.0,0.0,248.57,2.0
15/08/2017,0.0,0.0,0.0,0.0,0.0,248.52,2.0
16/08/2017,0.0,0.0,0.0,0.0,0.0,248.46,2.0
17/08/2017,0.0,0.0,0.0,0.0,0.0,248.4,2.0
18/08/2017,0.0,0.0,0.0,0.0,0.0,248.37,2.0
19/08/2017,0.0,0.0,0.0,0.0,0.0,248.32,2.0
20/08/2017,0.0,0.0,0.0,0.0,0.0,248.27,2.0
21/08/2017,0.0,0.0,0.0,0.0,0.0,248.22,2.0
22/08/2017,0.0,0.0,0.0,0.0,0.0,248.17,2.0
23/08/2017,0.0,0.0,0.0,0.0,0.0,248.14,2.5
24/08/2017,0.0,0.0,0.0,0.0,0.0,248.09,2.5
25/08/2017,0.0,0.0,0.0,0.0,0.0,248.03,2.5
26/08/2017,0.0,0.0,0.0,0.0,0.0,247.97,2.5
27/08/2017,0.4,9.2,1.4,0.6,3.8,247.91,2.5
28/08/2017,0.2,0.0,0.0,0.0,0.0,247.85,2.5
29/08/2017,0.0,0.0,0.0,0.0,0.0,247.81,2.5
30/08/2017,0.0,0.0,0.0,0.0,0.0,247.75,2.5
31/08/2017,4.0,3.4,10.2,18.2,4.0,247.69,2.5
01/09/2017,1.0,0.0,0.8,0.8,1.0,247.65,2.5
02/09/2017,0.2,0.2,0.0,0.0,0.2,247.6,2.5
03/09/2017,0.0,0.0,0.0,0.0,0.0,247.54,2.5
04/09/2017,0.0,0.0,0.0,0.0,0.0,247.48,2.5
05/09/2017,0.2,2.6,1.6,0.0,1.8,247.43,2.5
06/09/2017,6.4,6.6,6.4,2.6,25.6,247.37,2.5
07/09/2017,0.0,0.0,0.0,0.0,0.0,247.32,2.5
08/09/2017,21.8,17.4,14.2,12.0,10.2,247.27,2.5
09/09/2017,52.8,86.6,69.4,86.8,88.4,247.22,2.5
10/09/2017,1.6,1.4,1.2,1.8,2.6,247.34,2.5
11/09/2017,0.2,0.4,0.4,0.0,0.2,247.43,2.5
12/09/2017,0.0,0.0,0.0,0.0,0.0,247.36,1.5
13/09/2017,0.6,2.2,1.6,0.0,0.8,247.34,1.5
14/09/2017,28.6,5.4,19.2,16.4,19.4,247.29,1.5
15/09/2017,1.8,2.4,2.6,1.2,2.2,247.27,1.5
16/09/2017,2.0,6.0,1.4,1.6,0.8,247.25,1.5
17/09/2017,7.6,13.8,8.6,6.8,9.6,247.24,1.5
18/09/2017,9.8,2.4,3.8,1.4,3.4,247.24,1.5
19/09/2017,0.0,0.6,1.4,0.0,0.0,247.22,1.0
20/09/2017,0.6,0.0,0.0,0.0,0.0,247.19,1.0
21/09/2017,0.0,0.0,0.0,0.0,0.0,247.2,1.0
22/09/2017,0.0,0.0,0.0,0.0,0.0,247.16,3.5
23/09/2017,4.0,17.6,4.0,5.4,5.0,247.08,3.5
24/09/2017,0.2,0.0,0.2,0.2,0.0,247.02,3.5
25/09/2017,0.0,0.0,0.0,0.0,0.0,246.98,1.0
26/09/2017,0.0,0.0,0.0,0.0,0.0,246.96,1.0
27/09/2017,0.0,0.0,0.0,0.0,0.0,246.93,1.0
28/09/2017,0.0,0.0,0.0,0.0,0.0,246.9,1.0
29/09/2017,0.0,0.0,0.0,0.0,0.0,246.89,1.0
30/09/2017,0.4,0.0,0.2,0.0,0.8,246.87,1.0
01/10/2017,0.0,0.0,0.0,0.0,0.0,246.85,1.0
02/10/2017,0.0,0.0,0.0,0.0,0.0,246.82,2.5
03/10/2017,0.0,0.0,0.0,0.0,0.0,246.79,2.0
04/10/2017,0.0,0.0,0.0,0.0,0.0,246.75,1.0
05/10/2017,0.4,0.2,3.2,0.0,0.0,246.71,1.0
06/10/2017,0.0,0.0,0.0,0.0,0.0,246.7,1.0
07/10/2017,0.0,0.0,0.0,0.0,0.0,246.68,1.0
08/10/2017,0.0,0.0,0.0,0.0,0.0,246.63,1.0
09/10/2017,0.0,0.0,0.0,0.0,0.0,246.63,1.0
10/10/2017,0.2,0.0,0.0,0.0,0.0,246.61,1.0
11/10/2017,0.0,0.0,0.0,0.0,0.0,246.58,1.0
12/10/2017,0.0,0.0,0.0,0.0,0.0,246.56,1.0
13/10/2017,0.2,0.0,0.2,0.0,0.0,246.54,1.0
14/10/2017,0.0,0.0,0.2,0.0,0.0,246.51,1.0
15/10/2017,0.2,0.0,0.0,0.0,0.0,246.49,1.0
16/10/2017,0.2,0.0,0.0,0.0,0.0,246.46,1.0
17/10/2017,0.2,0.0,0.0,0.0,0.0,246.44,1.0
18/10/2017,0.0,0.0,0.0,0.0,0.0,246.42,1.0
19/10/2017,0.2,0.0,0.0,0.0,0.0,246.39,1.0
20/10/2017,0.0,0.4,0.2,0.0,0.0,246.38,1.0
21/10/2017,2.2,5.8,2.4,5.0,5.0,246.36,1.0
22/10/2017,0.0,0.0,0.0,0.0,0.2,246.34,1.0
23/10/2017,0.0,0.0,0.0,0.0,0.0,246.32,1.0
24/10/2017,0.0,0.0,0.0,0.0,0.0,246.29,1.0
25/10/2017,0.0,0.0,0.0,0.0,0.0,246.26,1.0
26/10/2017,0.0,0.0,0.0,0.0,0.0,246.23,1.0
27/10/2017,0.0,0.0,0.0,0.0,0.0,246.21,1.0
28/10/2017,0.0,0.0,0.0,0.0,0.0,246.19,1.0
29/10/2017,0.0,0.0,0.0,0.0,0.0,246.17,1.0
30/10/2017,0.0,0.0,0.0,0.0,0.0,246.15,1.0
31/10/2017,0.2,0.0,0.0,0.0,0.0,246.12,1.0
01/11/2017,0.4,0.4,0.2,0.0,1.4,246.09,1.0
02/11/2017,1.0,3.4,0.6,1.2,3.0,246.06,1.0
03/11/2017,0.6,0.2,0.0,0.0,0.2,246.07,1.0
04/11/2017,34.8,33.8,28.6,28.6,32.0,246.05,1.0
05/11/2017,24.0,28.4,24.4,26.8,28.2,246.04,1.0
06/11/2017,17.2,26.2,18.4,10.8,19.4,246.04,1.0
07/11/2017,0.2,0.0,0.0,0.0,0.0,246.26,1.0
08/11/2017,0.0,0.2,0.0,0.0,0.6,246.27,1.0
09/11/2017,0.0,0.0,0.0,0.0,0.0,246.3,1.0
10/11/2017,0.0,0.2,0.2,0.0,0.2,246.27,1.0
11/11/2017,3.6,13.6,5.2,7.2,6.8,246.3,1.0
12/11/2017,3.8,43.6,82.2,41.0,49.0,246.34,1.0
13/11/2017,1.2,14.4,7.0,0.2,0.4,246.38,0.6
14/11/2017,0.0,0.2,0.0,0.0,0.0,246.77,0.6
15/11/2017,0.0,0.0,0.0,0.0,0.0,246.9,0.6
16/11/2017,0.0,0.0,0.0,0.0,0.0,246.94,0.6
17/11/2017,0.0,0.0,0.0,0.0,0.0,246.98,0.6
18/11/2017,0.0,0.0,0.0,0.0,0.0,246.98,0.6
19/11/2017,0.2,0.0,0.0,0.0,0.0,246.98,0.6
20/11/2017,0.0,0.0,0.0,0.0,0.0,246.98,0.6
21/11/2017,0.0,0.0,0.0,0.0,0.0,247.0,0.6
22/11/2017,0.2,0.0,0.0,0.0,0.0,247.0,0.6
23/11/2017,0.2,0.0,0.4,0.0,0.8,247.0,0.6
24/11/2017,6.4,19.4,5.6,20.2,9.2,246.99,1.0
25/11/2017,3.8,6.2,11.2,0.4,5.6,246.98,1.0
26/11/2017,0.2,0.0,0.0,0.0,0.2,246.97,1.0
27/11/2017,2.2,5.6,1.6,2.6,3.2,247.02,1.0
28/11/2017,22.2,16.6,18.2,18.0,23.4,247.01,1.0
29/11/2017,2.8,5.8,7.2,4.8,2.8,247.08,1.0
30/11/2017,1.0,1.6,0.8,0.2,0.8,247.16,1.0
01/12/2017,0.2,0.2,0.0,0.0,0.0,247.22,1.0
02/12/2017,0.0,0.0,0.0,0.0,0.0,247.22,1.0
03/12/2017,0.0,0.0,0.0,0.0,0.0,247.22,1.0
04/12/2017,0.0,0.0,0.0,0.0,0.0,247.22,1.0
05/12/2017,0.2,0.0,0.0,0.0,0.0,247.24,1.0
06/12/2017,4.8,4.4,3.0,4.8,6.4,247.21,1.0
07/12/2017,39.2,68.8,25.6,59.2,35.4,247.22,1.0
08/12/2017,5.8,3.6,4.8,6.8,8.0,247.23,1.0
09/12/2017,24.6,54.6,39.2,43.0,28.4,248.21,1.0
10/12/2017,3.8,27.0,6.6,4.4,1.8,248.34,1.0
11/12/2017,29.6,31.2,14.8,41.4,21.8,249.16,1.0
12/12/2017,2.0,2.2,1.4,2.4,5.0,249.6,1.0
13/12/2017,12.8,16.4,7.8,12.2,17.6,250.0,5.24
14/12/2017,4.2,6.4,3.0,4.6,5.4,250.05,6.07
15/12/2017,3.4,3.4,2.8,1.2,1.6,250.17,7.0
16/12/2017,0.2,0.0,0.0,0.0,0.0,250.2,6.97
17/12/2017,0.2,0.0,0.0,0.0,0.0,250.16,6.46
18/12/2017,0.0,0.0,0.0,0.0,0.0,250.12,6.01
19/12/2017,0.0,0.0,0.0,0.0,0.0,250.04,5.45
20/12/2017,0.2,0.0,0.0,0.0,0.0,249.98,5.45
21/12/2017,0.0,0.0,0.0,0.0,0.0,249.94,5.2
22/12/2017,0.2,0.0,0.0,0.0,0.0,249.88,5.2
23/12/2017,0.0,0.0,0.0,0.0,0.0,249.84,2.7
24/12/2017,0.6,0.2,0.4,0.0,1.0,249.82,2.7
25/12/2017,6.0,18.2,6.0,8.2,9.0,249.79,2.7
26/12/2017,42.8,39.6,35.2,42.2,41.8,249.76,2.7
27/12/2017,12.0,15.2,6.4,10.0,9.6,249.79,3.81
28/12/2017,0.0,0.0,0.0,0.0,0.0,250.49,12.21
29/12/2017,0.2,0.0,0.0,0.0,0.0,250.52,15.23
30/12/2017,0.6,1.0,0.6,0.0,1.2,250.42,12.84
31/12/2017,8.0,12.6,7.2,13.8,16.2,250.31,8.65
01/01/2018,5.4,4.4,4.2,8.4,5.0,250.28,6.47
02/01/2018,6.6,4.8,3.0,3.8,6.6,250.37,12.1
03/01/2018,2.4,2.2,1.8,2.0,2.6,250.33,11.42
04/01/2018,2.8,6.2,3.0,1.0,3.8,250.27,10.33
05/01/2018,0.0,0.2,0.2,0.0,0.2,250.22,9.3
06/01/2018,0.2,0.0,0.0,0.0,0.0,250.16,8.51
07/01/2018,0.0,0.0,0.0,0.0,0.0,250.12,7.87
08/01/2018,3.6,5.6,7.2,1.6,4.2,250.07,7.38
09/01/2018,0.2,0.0,0.2,0.0,0.4,250.0,7.1
10/01/2018,5.6,5.6,2.6,1.6,6.2,249.95,7.1
11/01/2018,0.0,0.2,0.0,0.0,0.0,249.86,7.1
12/01/2018,0.0,0.0,0.0,0.0,0.0,249.77,7.1
13/01/2018,0.0,0.0,0.0,0.0,0.0,249.7,7.1
14/01/2018,2.2,2.2,1.8,1.0,3.0,249.62,7.1
15/01/2018,21.8,12.2,6.0,22.8,16.6,249.53,7.1
16/01/2018,2.8,4.2,1.2,3.6,2.8,249.49,2.7
17/01/2018,3.2,3.8,2.0,1.8,4.0,249.64,1.0
18/01/2018,3.0,9.2,1.4,1.2,3.8,249.77,1.0
19/01/2018,0.8,0.4,0.4,0.2,1.8,249.86,7.1
20/01/2018,8.0,2.8,5.6,6.6,9.2,249.87,7.1
21/01/2018,0.2,0.0,0.0,0.0,0.0,249.84,7.1
22/01/2018,0.0,0.0,0.0,0.0,0.0,249.82,7.1
23/01/2018,0.0,0.0,0.0,0.0,0.0,249.76,2.6
24/01/2018,0.0,0.0,0.0,0.0,0.0,249.75,2.6
25/01/2018,0.2,0.8,0.0,0.0,0.4,249.75,2.6
26/01/2018,0.0,4.0,0.2,1.0,2.0,249.75,2.6
27/01/2018,0.2,0.0,0.0,0.0,0.0,249.73,2.6
28/01/2018,0.0,0.2,0.0,0.0,0.2,249.71,2.6
29/01/2018,0.0,0.0,0.0,0.0,0.0,249.7,1.5
30/01/2018,9.0,9.2,6.0,8.0,12.6,249.68,1.0
31/01/2018,22.0,32.8,8.4,16.4,15.0,249.69,1.0
01/02/2018,34.0,36.6,30.0,23.8,35.4,249.76,0.6
02/02/2018,14.0,8.6,11.6,7.0,13.2,250.05,0.6
03/02/2018,0.0,2.8,0.0,0.0,0.0,250.86,7.2
04/02/2018,0.2,0.0,0.0,0.0,0.0,250.97,7.2
05/02/2018,7.2,8.0,5.2,7.4,10.8,250.98,7.2
06/02/2018,3.6,1.0,1.6,1.2,3.8,250.96,7.2
07/02/2018,0.2,0.2,0.0,0.0,0.8,250.96,7.2
08/02/2018,0.4,0.0,0.0,0.0,0.0,250.98,7.2
09/02/2018,0.2,0.0,0.0,0.0,0.2,250.93,7.2
10/02/2018,0.0,0.0,0.0,0.0,0.0,250.85,7.2
11/02/2018,11.8,13.8,10.0,10.2,16.4,250.8,7.2
12/02/2018,0.0,0.2,0.2,0.0,0.0,250.74,7.2
13/02/2018,0.0,0.0,0.0,0.0,0.0,250.7,7.2
14/02/2018,0.2,0.0,0.0,0.0,0.0,250.66,2.7
15/02/2018,0.0,0.0,0.0,0.0,0.0,250.66,2.7
16/02/2018,10.6,7.6,6.6,7.8,11.6,250.66,2.7
17/02/2018,21.2,12.6,17.2,16.2,24.0,250.78,2.7
18/02/2018,0.0,0.0,0.6,0.0,0.0,250.84,2.7
19/02/2018,0.0,0.0,0.0,0.0,0.0,250.88,2.7
